Date,Open,High,Low,Close,GSR,Open_GOLD,High_GOLD,Low_GOLD,Close_GOLD,Open_SILVER,High_SILVER,Low_SILVER,Close_SILVER
2023-06-08,26347.654296875,26797.513671875,26246.6640625,26508.216796875,80.92647463424404,1943.199951171875,1969.0,1943.0999755859375,1963.5999755859375,23.520000457763672,24.263999938964844,23.520000457763672,24.263999938964844
2023-06-09,26505.923828125,26770.2890625,26339.314453125,26480.375,80.63614616181941,1965.0999755859375,1969.800048828125,1960.300048828125,1962.199951171875,24.389999389648438,24.389999389648438,24.333999633789062,24.333999633789062
2023-06-12,25934.28515625,26087.919921875,25675.197265625,25902.5,81.52178440988854,1959.699951171875,1963.5,1951.4000244140625,1955.300048828125,24.28499984741211,24.28499984741211,23.985000610351562,23.985000610351562
2023-06-13,25902.94140625,26376.3515625,25728.365234375,25918.728515625,81.85721220401211,1960.5999755859375,1967.5,1940.300048828125,1944.5999755859375,23.756000518798828,23.756000518798828,23.756000518798828,23.756000518798828
2023-06-14,25920.2578125,26041.80078125,24902.15234375,25124.67578125,81.32174338514392,1946.199951171875,1958.199951171875,1940.300048828125,1955.300048828125,24.04400062561035,24.04400062561035,24.04400062561035,24.04400062561035
2023-06-15,25121.673828125,25735.30859375,24797.16796875,25576.39453125,81.94717624033342,1941.699951171875,1958.800048828125,1926.0,1957.800048828125,23.891000747680664,23.891000747680664,23.891000747680664,23.891000747680664
2023-06-16,25575.283203125,26463.173828125,25245.357421875,26327.462890625,81.34241597596976,1961.4000244140625,1962.9000244140625,1953.5,1958.4000244140625,24.076000213623047,24.076000213623047,24.076000213623047,24.076000213623047
2023-06-20,26841.6640625,28388.96875,26668.791015625,28327.48828125,83.45190073662323,1958.5999755859375,1958.5999755859375,1931.300048828125,1935.5,23.19300079345703,23.19300079345703,23.19300079345703,23.19300079345703
2023-06-21,28311.310546875,30737.330078125,28283.41015625,30027.296875,84.8906663115618,1935.5999755859375,1936.800048828125,1920.0,1933.300048828125,22.77400016784668,22.77400016784668,22.77400016784668,22.77400016784668
2023-06-22,29995.935546875,30495.998046875,29679.158203125,29912.28125,85.25137640073567,1920.0,1921.0,1912.0999755859375,1912.699951171875,22.43600082397461,22.43600082397461,22.43600082397461,22.43600082397461
2023-06-23,29896.3828125,31389.5390625,29845.21484375,30695.46875,85.95037852261116,1918.699951171875,1932.5,1918.699951171875,1919.0999755859375,22.327999114990234,22.327999114990234,22.327999114990234,22.327999114990234
2023-06-26,30480.5234375,30636.029296875,29955.744140625,30271.130859375,84.3543049957897,1922.9000244140625,1928.5,1922.5,1923.699951171875,22.80500030517578,22.850000381469727,22.80500030517578,22.80500030517578
2023-06-27,30274.3203125,31006.787109375,30236.650390625,30688.1640625,83.43868820573523,1927.0,1929.4000244140625,1914.0,1914.0,22.93899917602539,22.93899917602539,22.93899917602539,22.93899917602539
2023-06-28,30696.560546875,30703.279296875,29921.822265625,30086.24609375,83.62340590677546,1912.300048828125,1912.300048828125,1912.300048828125,1912.300048828125,22.864999771118164,22.868000030517578,22.864999771118164,22.868000030517578
2023-06-29,30086.1875,30796.25,30057.203125,30445.3515625,84.5115304634593,1909.9000244140625,1909.9000244140625,1892.5,1909.199951171875,22.7450008392334,22.905000686645508,22.299999237060547,22.590999603271484
2023-06-30,30441.353515625,31256.86328125,29600.275390625,30477.251953125,84.22183343118147,1908.5999755859375,1921.0999755859375,1900.5999755859375,1921.0999755859375,22.530000686645508,22.809999465942383,22.344999313354492,22.809999465942383
2023-07-03,30624.515625,31375.61328125,30586.513671875,31156.439453125,83.93168932809445,1917.9000244140625,1929.5,1917.9000244140625,1921.699951171875,22.764999389648438,23.0049991607666,22.704999923706055,22.895999908447266
2023-07-05,30778.724609375,30877.330078125,30225.61328125,30514.166015625,82.75207716157061,1923.5,1933.9000244140625,1914.699951171875,1919.5999755859375,22.920000076293945,23.315000534057617,22.920000076293945,23.19700050354004
2023-07-06,30507.150390625,31460.052734375,29892.2265625,29909.337890625,84.13558502363965,1909.300048828125,1910.199951171875,1903.199951171875,1908.699951171875,23.155000686645508,23.239999771118164,22.68600082397461,22.68600082397461
2023-07-07,29907.998046875,30434.64453125,29777.28515625,30342.265625,83.4141707121699,1913.4000244140625,1934.0999755859375,1913.4000244140625,1926.199951171875,22.860000610351562,23.110000610351562,22.860000610351562,23.091999053955078
2023-07-10,30172.423828125,31026.083984375,29985.39453125,30414.470703125,83.14975929310366,1923.5999755859375,1926.0999755859375,1912.300048828125,1925.0,23.049999237060547,23.150999069213867,22.760000228881836,23.150999069213867
2023-07-11,30417.6328125,30788.314453125,30358.09765625,30620.951171875,83.65676218528975,1925.0,1937.0,1924.199951171875,1931.300048828125,23.225000381469727,23.30500030517578,23.086000442504883,23.086000442504883
2023-07-12,30622.24609375,30959.96484375,30228.8359375,30391.646484375,81.10618156845918,1932.300048828125,1958.0,1932.199951171875,1956.199951171875,23.139999389648438,24.118999481201172,23.139999389648438,24.118999481201172
2023-07-13,30387.48828125,31814.515625,30268.3515625,31476.048828125,79.10206633288578,1961.0999755859375,1961.0999755859375,1953.0,1959.199951171875,24.299999237060547,24.815000534057617,24.299999237060547,24.76799964904785
2023-07-14,31474.720703125,31582.25390625,29966.38671875,30334.068359375,78.36011754891899,1958.4000244140625,1960.5999755859375,1952.699951171875,1960.0999755859375,24.90999984741211,25.013999938964844,24.799999237060547,25.013999938964844
2023-07-17,30249.626953125,30336.400390625,29685.783203125,30145.888671875,78.58638042208419,1954.0,1956.5,1946.5999755859375,1952.4000244140625,24.920000076293945,24.920000076293945,24.84000015258789,24.8439998626709
2023-07-18,30147.0703125,30233.65625,29556.427734375,29856.5625,78.82315340606665,1968.800048828125,1978.4000244140625,1963.4000244140625,1977.199951171875,24.96500015258789,25.100000381469727,24.96500015258789,25.083999633789062
2023-07-19,29862.046875,30184.181640625,29794.26953125,29913.923828125,78.41310166019274,1977.0,1977.5,1973.0,1977.5,25.25,25.25,25.045000076293945,25.2189998626709
2023-07-20,29915.25,30195.53125,29638.095703125,29792.015625,79.35093830325097,1973.699951171875,1973.699951171875,1965.5999755859375,1968.300048828125,25.280000686645508,25.280000686645508,24.80500030517578,24.80500030517578
2023-07-21,29805.111328125,30045.998046875,29733.8515625,29908.744140625,79.53275781313651,1961.800048828125,1964.300048828125,1961.800048828125,1964.300048828125,24.697999954223633,24.697999954223633,24.697999954223633,24.697999954223633
2023-07-24,30081.662109375,30093.39453125,28934.294921875,29176.916015625,80.2218031890406,1965.300048828125,1965.5,1960.300048828125,1960.300048828125,24.43600082397461,24.43600082397461,24.43600082397461,24.43600082397461
2023-07-25,29178.970703125,29353.16015625,29062.43359375,29227.390625,79.50161877325644,1953.0,1962.5,1953.0,1962.0999755859375,24.545000076293945,24.735000610351562,24.545000076293945,24.68000030517578
2023-07-26,29225.759765625,29675.552734375,29113.912109375,29354.97265625,79.31117679373361,1966.199951171875,1972.0,1966.199951171875,1968.9000244140625,24.604999542236328,24.825000762939453,24.604999542236328,24.825000762939453
2023-07-27,29353.798828125,29560.966796875,29099.3515625,29210.689453125,80.26902209584215,1945.4000244140625,1945.4000244140625,1945.4000244140625,1945.4000244140625,24.236000061035156,24.236000061035156,24.236000061035156,24.236000061035156
2023-07-28,29212.1640625,29521.513671875,29125.845703125,29319.24609375,80.44316606087283,1945.5,1962.199951171875,1944.199951171875,1960.4000244140625,24.229999542236328,24.3700008392334,24.21500015258789,24.3700008392334
2023-07-31,29278.314453125,29489.873046875,29131.578125,29230.111328125,79.28301250267255,1959.199951171875,1971.5999755859375,1950.0,1970.5,24.209999084472656,24.854000091552734,24.209999084472656,24.854000091552734
2023-08-01,29230.873046875,29675.732421875,28657.0234375,29675.732421875,80.16771052927663,1964.9000244140625,1965.4000244140625,1940.699951171875,1940.699951171875,24.579999923706055,24.579999923706055,24.184999465942383,24.20800018310547
2023-08-02,29704.146484375,29987.998046875,28946.509765625,29151.958984375,81.56100227582651,1948.4000244140625,1953.5999755859375,1933.199951171875,1937.4000244140625,24.149999618530273,24.149999618530273,23.753999710083008,23.753999710083008
2023-08-03,29161.8125,29375.70703125,28959.48828125,29178.6796875,81.91299770003809,1934.199951171875,1936.5,1928.0,1932.0,23.584999084472656,23.610000610351562,23.43000030517578,23.586000442504883
2023-08-04,29174.3828125,29302.078125,28885.3359375,29074.091796875,82.12727814564722,1934.9000244140625,1945.0,1920.0,1939.5999755859375,23.600000381469727,23.625,23.375,23.617000579833984
2023-08-07,29038.513671875,29244.28125,28724.140625,29180.578125,83.54939000202175,1941.0,1941.0,1929.800048828125,1933.5,23.475000381469727,23.475000381469727,23.06999969482422,23.142000198364258
2023-08-08,29180.01953125,30176.796875,29113.814453125,29765.4921875,84.69868625763523,1931.699951171875,1933.199951171875,1923.0,1924.0999755859375,22.959999084472656,22.96500015258789,22.716999053955078,22.716999053955078
2023-08-09,29766.6953125,30093.435546875,29376.80078125,29561.494140625,84.56512391492703,1925.4000244140625,1928.800048828125,1913.699951171875,1915.4000244140625,22.649999618530273,22.649999618530273,22.649999618530273,22.649999618530273
2023-08-10,29563.97265625,29688.564453125,29354.447265625,29429.591796875,84.16424865969475,1921.0999755859375,1927.800048828125,1911.4000244140625,1914.4000244140625,22.746000289916992,22.746000289916992,22.746000289916992,22.746000289916992
2023-08-11,29424.90234375,29517.7734375,29253.517578125,29397.71484375,84.36535425758342,1913.0,1916.5999755859375,1911.800048828125,1912.9000244140625,22.673999786376953,22.673999786376953,22.673999786376953,22.673999786376953
2023-08-14,29283.263671875,29660.25390625,29124.10546875,29408.443359375,84.37555429900176,1909.300048828125,1912.5999755859375,1903.300048828125,1910.5999755859375,22.405000686645508,22.643999099731445,22.405000686645508,22.643999099731445
2023-08-15,29408.048828125,29439.12109375,29088.853515625,29170.34765625,84.20004681635689,1906.0,1907.699951171875,1895.0,1902.5,22.454999923706055,22.594999313354492,22.454999923706055,22.594999313354492
2023-08-16,29169.07421875,29221.9765625,28701.779296875,28701.779296875,84.34608604077009,1904.5,1904.5,1890.300048828125,1896.0999755859375,22.655000686645508,22.655000686645508,22.479999542236328,22.479999542236328
2023-08-17,28699.802734375,28745.947265625,25409.111328125,26664.55078125,83.10983543207588,1893.699951171875,1902.4000244140625,1884.0,1884.0999755859375,22.600000381469727,22.954999923706055,22.600000381469727,22.670000076293945
2023-08-18,26636.078125,26808.1953125,25668.921875,26049.556640625,83.10641114553873,1891.800048828125,1891.800048828125,1886.0999755859375,1886.0999755859375,22.69499969482422,22.69499969482422,22.69499969482422,22.69499969482422
2023-08-21,26188.69140625,26220.201171875,25846.087890625,26124.140625,81.24356245306109,1893.5999755859375,1893.5999755859375,1893.300048828125,1893.300048828125,22.78499984741211,23.304000854492188,22.78499984741211,23.304000854492188
2023-08-22,26130.748046875,26135.5078125,25520.728515625,26031.65625,80.97352767874776,1894.5999755859375,1896.800048828125,1892.800048828125,1896.4000244140625,23.344999313354492,23.420000076293945,23.344999313354492,23.420000076293945
2023-08-23,26040.474609375,26786.8984375,25804.998046875,26431.640625,78.74645698436942,1909.5999755859375,1918.5,1909.5999755859375,1918.5,24.363000869750977,24.363000869750977,24.363000869750977,24.363000869750977
2023-08-24,26431.51953125,26554.91015625,25914.92578125,26162.373046875,79.22844641332041,1920.0,1920.800048828125,1918.199951171875,1918.199951171875,24.28499984741211,24.309999465942383,24.211000442504883,24.211000442504883
2023-08-25,26163.6796875,26248.103515625,25786.8125,26047.66796875,78.90586415220044,1919.800048828125,1919.800048828125,1911.0999755859375,1911.0999755859375,24.079999923706055,24.219999313354492,24.079999923706055,24.219999313354492
2023-08-28,26089.615234375,26198.578125,25880.599609375,26106.150390625,79.12781399424742,1915.5,1921.5,1915.5,1917.9000244140625,24.238000869750977,24.238000869750977,24.238000869750977,24.238000869750977
2023-08-29,26102.486328125,28089.337890625,25912.62890625,27727.392578125,78.15716053629005,1917.9000244140625,1936.5,1916.9000244140625,1936.5,24.777000427246094,24.777000427246094,24.777000427246094,24.777000427246094
2023-08-30,27726.083984375,27760.16015625,27069.20703125,27297.265625,78.6083976551348,1936.0,1946.4000244140625,1934.5999755859375,1944.300048828125,24.780000686645508,25.059999465942383,24.56999969482422,24.733999252319336
2023-08-31,27301.9296875,27456.078125,25752.9296875,25931.47265625,79.2007167989465,1944.4000244140625,1944.4000244140625,1938.199951171875,1938.199951171875,24.665000915527344,24.700000762939453,24.450000762939453,24.472000122070312
2023-09-01,25934.021484375,26125.869140625,25362.609375,25800.724609375,80.05117285960688,1950.0,1950.0,1936.5999755859375,1939.800048828125,24.489999771118164,24.84000015258789,24.204999923706055,24.23200035095215
2023-09-05,25814.95703125,25858.375,25589.98828125,25779.982421875,81.76415251761027,1934.4000244140625,1934.4000244140625,1924.699951171875,1926.199951171875,24.204999923706055,24.325000762939453,23.53499984741211,23.558000564575195
2023-09-06,25783.931640625,25953.015625,25404.359375,25753.236328125,82.65534893113761,1924.0999755859375,1925.300048828125,1916.300048828125,1918.0999755859375,23.514999389648438,23.6200008392334,23.135000228881836,23.20599937438965
2023-09-07,25748.3125,26409.302734375,25608.201171875,26240.1953125,83.55119547954233,1917.5999755859375,1921.5,1917.5,1917.5,23.09000015258789,23.125,22.905000686645508,22.950000762939453
2023-09-08,26245.208984375,26414.005859375,25677.48046875,25905.654296875,83.80220198281937,1924.0,1924.699951171875,1918.4000244140625,1918.4000244140625,23.104999542236328,23.145000457763672,22.892000198364258,22.892000198364258
2023-09-11,25831.71484375,25883.947265625,24930.296875,25162.654296875,83.24892851475808,1923.0,1928.300048828125,1921.800048828125,1923.300048828125,22.924999237060547,23.139999389648438,22.924999237060547,23.10300064086914
2023-09-12,25160.658203125,26451.939453125,25133.078125,25833.34375,82.64366247212729,1920.800048828125,1920.800048828125,1911.300048828125,1911.300048828125,22.94499969482422,23.12700080871582,22.93000030517578,23.12700080871582
2023-09-13,25837.5546875,26376.11328125,25781.123046875,26228.32421875,83.32314598966892,1910.300048828125,1914.5999755859375,1908.9000244140625,1909.0999755859375,22.825000762939453,22.915000915527344,22.81999969482422,22.91200065612793
2023-09-14,26228.27734375,26774.623046875,26171.451171875,26539.673828125,83.96342834106527,1903.0,1910.0,1903.0,1910.0,22.614999771118164,22.74799919128418,22.579999923706055,22.74799919128418
2023-09-15,26533.818359375,26840.498046875,26240.701171875,26608.693359375,83.18342977021092,1923.5,1927.300048828125,1923.5,1923.699951171875,22.709999084472656,23.184999465942383,22.709999084472656,23.125999450683594
2023-09-18,26532.994140625,27414.734375,26415.515625,26754.28125,83.13963373028439,1928.199951171875,1931.5,1926.4000244140625,1931.5,23.23200035095215,23.23200035095215,23.23200035095215,23.23200035095215
2023-09-19,26760.8515625,27488.763671875,26681.60546875,27211.1171875,83.29740362437354,1934.0,1934.0,1932.0,1932.0,23.194000244140625,23.194000244140625,23.194000244140625,23.194000244140625
2023-09-20,27210.228515625,27379.505859375,26864.08203125,27132.0078125,82.51409884027802,1945.5999755859375,1945.5999755859375,1929.199951171875,1945.5999755859375,23.350000381469727,23.57900047302246,23.350000381469727,23.57900047302246
2023-09-21,27129.83984375,27152.939453125,26389.30078125,26567.6328125,81.86316034745572,1924.0,1924.0,1919.199951171875,1919.199951171875,23.030000686645508,23.444000244140625,23.030000686645508,23.444000244140625
2023-09-22,26564.056640625,26726.078125,26495.533203125,26579.568359375,81.5985747427472,1925.4000244140625,1925.4000244140625,1925.4000244140625,1925.4000244140625,23.700000762939453,23.700000762939453,23.59600067138672,23.59600067138672
2023-09-25,26253.775390625,26421.5078125,26011.46875,26298.48046875,82.8083792473221,1916.5999755859375,1916.5999755859375,1916.5999755859375,1916.5999755859375,23.59000015258789,23.610000610351562,23.145000457763672,23.145000457763672
2023-09-26,26294.7578125,26389.884765625,26090.712890625,26217.25,82.80609852888989,1905.0,1905.0999755859375,1900.4000244140625,1900.4000244140625,22.950000762939453,22.950000762939453,22.950000762939453,22.950000762939453
2023-09-27,26209.498046875,26817.841796875,26111.46484375,26352.716796875,83.2673415180941,1871.5999755859375,1871.5999755859375,1871.5999755859375,1871.5999755859375,22.476999282836914,22.476999282836914,22.476999282836914,22.476999282836914
2023-09-28,26355.8125,27259.5,26327.322265625,27021.546875,82.6293615299588,1875.5,1878.199951171875,1856.699951171875,1860.4000244140625,22.549999237060547,22.614999771118164,22.399999618530273,22.514999389648438
2023-09-29,27024.841796875,27225.9375,26721.763671875,26911.720703125,83.11296863253843,1864.300048828125,1872.300048828125,1846.0,1848.0999755859375,22.774999618530273,23.459999084472656,22.236000061035156,22.236000061035156
2023-10-02,27976.798828125,28494.458984375,27347.787109375,27530.78515625,86.24752401108093,1844.0999755859375,1845.9000244140625,1826.699951171875,1830.0,22.165000915527344,22.174999237060547,21.218000411987305,21.218000411987305
2023-10-03,27508.251953125,27667.19140625,27216.001953125,27429.978515625,86.15544522469797,1825.0,1830.9000244140625,1816.800048828125,1824.5999755859375,20.979999542236328,21.17799949645996,20.78499984741211,21.17799949645996
2023-10-04,27429.07421875,27826.658203125,27248.10546875,27799.39453125,86.77705928080867,1821.800048828125,1828.199951171875,1816.4000244140625,1818.5,21.184999465942383,21.184999465942383,20.760000228881836,20.95599937438965
2023-10-05,27798.646484375,28091.861328125,27375.6015625,27415.912109375,87.13545725317638,1826.300048828125,1826.300048828125,1815.5999755859375,1816.5999755859375,21.075000762939453,21.075000762939453,20.847999572753906,20.847999572753906
2023-10-06,27412.123046875,28252.537109375,27215.552734375,27946.59765625,84.9674964429809,1819.0,1831.800048828125,1809.4000244140625,1830.199951171875,20.985000610351562,21.540000915527344,20.924999237060547,21.540000915527344
2023-10-09,27934.47265625,27989.470703125,27302.5625,27583.677734375,85.06968705216323,1842.5,1861.5,1842.5,1849.5,21.740999221801758,21.740999221801758,21.740999221801758,21.740999221801758
2023-10-10,27589.201171875,27715.84765625,27301.654296875,27391.01953125,85.46106169847405,1857.0,1861.4000244140625,1852.800048828125,1861.0,21.850000381469727,21.860000610351562,21.71500015258789,21.775999069213867
2023-10-11,27392.076171875,27474.115234375,26561.099609375,26873.3203125,85.29398307405137,1869.5,1874.5999755859375,1869.0999755859375,1872.800048828125,21.957000732421875,21.957000732421875,21.957000732421875,21.957000732421875
2023-10-12,26873.29296875,26921.439453125,26558.3203125,26756.798828125,85.77918798342343,1874.699951171875,1881.199951171875,1867.0,1869.300048828125,22.06999969482422,22.19499969482422,21.79199981689453,21.79199981689453
2023-10-13,26752.87890625,27092.697265625,26686.322265625,26862.375,84.80662142976375,1877.5,1930.0999755859375,1877.5,1927.4000244140625,22.475000381469727,22.726999282836914,22.475000381469727,22.726999282836914
2023-10-16,27162.62890625,29448.138671875,27130.47265625,28519.466796875,84.9668254633482,1910.4000244140625,1921.0999755859375,1910.300048828125,1921.0999755859375,22.604999542236328,22.610000610351562,22.604999542236328,22.610000610351562
2023-10-17,28522.09765625,28618.751953125,28110.185546875,28415.748046875,84.09656991771864,1914.300048828125,1925.800048828125,1914.300048828125,1922.699951171875,22.700000762939453,22.863000869750977,22.649999618530273,22.863000869750977
2023-10-18,28413.53125,28889.009765625,28174.251953125,28328.341796875,85.22053818088953,1935.0,1957.9000244140625,1935.0,1955.300048828125,22.790000915527344,22.944000244140625,22.764999389648438,22.944000244140625
2023-10-19,28332.416015625,28892.474609375,28177.98828125,28719.806640625,86.00516010036853,1950.0999755859375,1977.699951171875,1945.699951171875,1968.4000244140625,22.770000457763672,22.886999130249023,22.770000457763672,22.886999130249023
2023-10-20,28732.8125,30104.0859375,28601.669921875,29682.94921875,84.90000489273196,1981.0999755859375,1988.5999755859375,1980.4000244140625,1982.5,23.559999465942383,23.6299991607666,23.35099983215332,23.35099983215332
2023-10-23,30140.685546875,34370.4375,30097.828125,33086.234375,85.65794060748622,1976.199951171875,1978.9000244140625,1972.9000244140625,1976.300048828125,23.225000381469727,23.239999771118164,23.07200050354004,23.07200050354004
2023-10-24,33077.3046875,35150.43359375,32880.76171875,33901.52734375,85.9443011027928,1970.300048828125,1975.0,1970.300048828125,1975.0,22.850000381469727,22.979999542236328,22.850000381469727,22.979999542236328
2023-10-25,33916.04296875,35133.7578125,33709.109375,34502.8203125,86.72902502280905,1971.199951171875,1985.300048828125,1971.199951171875,1984.0999755859375,22.780000686645508,22.87700080871582,22.579999923706055,22.87700080871582
2023-10-26,34504.2890625,34832.91015625,33762.32421875,34156.6484375,87.20761372504164,1988.199951171875,1988.199951171875,1980.4000244140625,1987.199951171875,22.975000381469727,22.989999771118164,22.78700065612793,22.78700065612793
2023-10-27,34156.5,34238.2109375,33416.88671875,33909.80078125,87.33420885408474,1988.5999755859375,1988.5999755859375,1988.5999755859375,1988.5999755859375,22.770000457763672,22.770000457763672,22.770000457763672,22.770000457763672
2023-10-30,34531.7421875,34843.93359375,34110.97265625,34502.36328125,85.74005611612789,2004.0999755859375,2004.0999755859375,1992.5,1996.199951171875,23.15999984741211,23.565000534057617,23.094999313354492,23.281999588012695
2023-10-31,34500.078125,34719.25390625,34083.30859375,34667.78125,86.91388230169828,1996.5,2001.0,1983.699951171875,1985.199951171875,23.295000076293945,23.30500030517578,22.840999603271484,22.840999603271484
2023-11-01,34657.2734375,35527.9296875,34170.69140625,35437.25390625,87.22945097701907,1990.5,1990.5,1977.800048828125,1978.800048828125,22.645000457763672,23.010000228881836,22.639999389648438,22.684999465942383
2023-11-02,35441.578125,35919.84375,34401.57421875,34938.2421875,87.27528563701304,1989.0999755859375,1990.300048828125,1979.5,1985.5999755859375,22.750999450683594,22.750999450683594,22.750999450683594,22.750999450683594
2023-11-03,34942.47265625,34942.47265625,34133.44140625,34732.32421875,85.83681658821938,1989.0,1991.5,1989.0,1991.5,23.201000213623047,23.201000213623047,23.201000213623047,23.201000213623047
2023-11-06,35044.7890625,35286.02734375,34765.36328125,35037.37109375,85.60196817218589,1981.5999755859375,1981.5999755859375,1977.4000244140625,1981.5999755859375,23.14900016784668,23.14900016784668,23.14900016784668,23.14900016784668
2023-11-07,35047.79296875,35892.41796875,34545.81640625,35443.5625,87.38226850432441,1966.5,1966.800048828125,1960.699951171875,1966.800048828125,22.774999618530273,22.774999618530273,22.5049991607666,22.507999420166016
2023-11-08,35419.4765625,35994.41796875,35147.80078125,35655.27734375,86.1703561276956,1967.800048828125,1967.800048828125,1947.699951171875,1951.5,22.329999923706055,22.739999771118164,22.329999923706055,22.64699935913086
2023-11-09,35633.6328125,37926.2578125,35592.1015625,36693.125,86.03214948948703,1951.699951171875,1964.199951171875,1945.300048828125,1964.199951171875,22.520000457763672,22.924999237060547,22.5049991607666,22.83099937438965
2023-11-10,36702.25,37493.80078125,36362.75390625,37313.96875,86.99527176734244,1959.5999755859375,1959.5999755859375,1932.5999755859375,1932.5999755859375,22.6200008392334,22.6200008392334,22.21500015258789,22.21500015258789
2023-11-13,37070.3046875,37405.1171875,36399.60546875,36502.35546875,87.24606568176915,1939.9000244140625,1947.199951171875,1934.0,1945.5,22.084999084472656,22.298999786376953,22.010000228881836,22.298999786376953
2023-11-14,36491.7890625,36753.3515625,34948.5,35537.640625,85.00368337534007,1965.800048828125,1965.800048828125,1961.800048828125,1961.800048828125,22.334999084472656,23.165000915527344,22.260000228881836,23.07900047302246
2023-11-15,35548.11328125,37964.89453125,35383.78125,37880.58203125,83.46178090887413,1962.800048828125,1962.800048828125,1960.0,1960.0999755859375,23.485000610351562,23.485000610351562,23.485000610351562,23.485000610351562
2023-11-16,37879.98046875,37934.625,35545.47265625,36154.76953125,83.03616306473529,1965.300048828125,1983.9000244140625,1964.5999755859375,1983.9000244140625,23.575000762939453,23.895000457763672,23.575000762939453,23.892000198364258
2023-11-17,36164.82421875,36704.484375,35901.234375,36596.68359375,83.22902995992958,1982.5,1984.0,1979.800048828125,1981.5999755859375,23.905000686645508,24.155000686645508,23.80900001525879,23.80900001525879
2023-11-20,37374.07421875,37756.8203125,36882.53125,37476.95703125,83.87547866732642,1978.699951171875,1979.4000244140625,1969.699951171875,1977.699951171875,23.459999084472656,23.57900047302246,23.459999084472656,23.57900047302246
2023-11-21,37469.16015625,37631.140625,35813.8125,35813.8125,83.85270369843877,1990.699951171875,2005.5,1988.5,1999.300048828125,23.764999389648438,23.843000411987305,23.764999389648438,23.843000411987305
2023-11-22,35756.5546875,37856.98046875,35670.97265625,37432.33984375,84.12470217822235,1999.0999755859375,1999.4000244140625,1991.0,1991.4000244140625,23.672000885009766,23.672000885009766,23.672000885009766,23.672000885009766
2023-11-24,37296.31640625,38415.33984375,37261.60546875,37720.28125,82.29684377671173,1991.9000244140625,2002.199951171875,1991.5,2002.199951171875,24.315000534057617,24.32900047302246,24.260000228881836,24.32900047302246
2023-11-27,37454.19140625,37559.35546875,36750.12890625,37254.16796875,81.54182784787658,2011.699951171875,2011.800048828125,2011.699951171875,2011.800048828125,24.80500030517578,24.850000381469727,24.672000885009766,24.672000885009766
2023-11-28,37247.9921875,38368.48046875,36891.08984375,37831.0859375,81.81708488581155,2040.5999755859375,2042.699951171875,2039.699951171875,2039.699951171875,24.93000030517578,24.93000030517578,24.93000030517578,24.93000030517578
2023-11-29,37826.10546875,38366.11328125,37612.6328125,37858.4921875,81.64884869465831,2041.699951171875,2052.10009765625,2036.0,2047.0999755859375,25.049999237060547,25.30500030517578,24.850000381469727,25.07200050354004
2023-11-30,37861.1171875,38141.75390625,37531.140625,37712.74609375,80.57960837402464,2046.0999755859375,2047.0999755859375,2033.0999755859375,2038.0999755859375,25.03499984741211,25.325000762939453,24.96500015258789,25.292999267578125
2023-12-01,37718.0078125,38954.109375,37629.359375,38688.75,81.2188695786165,2038.300048828125,2073.199951171875,2036.0,2071.0,25.399999618530273,25.565000534057617,25.155000686645508,25.499000549316406
2023-12-04,39978.62890625,42371.75,39978.62890625,41980.09765625,82.4312747069806,2075.300048828125,2130.199951171875,2021.0,2024.0999755859375,25.59000015258789,25.934999465942383,24.450000762939453,24.55500030517578
2023-12-05,41986.265625,44408.6640625,41421.1484375,44080.6484375,83.40564365863527,2035.0999755859375,2037.0,2010.199951171875,2018.5,24.55500030517578,24.655000686645508,24.0,24.201000213623047
2023-12-06,44080.0234375,44265.76953125,43478.08203125,43746.4453125,84.99727929958651,2019.9000244140625,2035.800048828125,2019.0,2030.5,24.18000030517578,24.354999542236328,23.888999938964844,23.888999938964844
2023-12-07,43769.1328125,44042.58984375,42880.6484375,43292.6640625,85.53429944360427,2029.199951171875,2034.9000244140625,2024.0,2029.9000244140625,23.920000076293945,23.934999465942383,23.73200035095215,23.73200035095215
2023-12-08,43293.13671875,44705.515625,43125.296875,44166.6015625,86.9922942154305,2031.699951171875,2033.0999755859375,1995.0,1998.300048828125,23.815000534057617,23.815000534057617,22.969999313354492,22.97100067138672
2023-12-11,43792.01953125,43808.375,40234.578125,41243.83203125,86.85724049133594,2004.0999755859375,2004.199951171875,1977.199951171875,1978.0,23.049999237060547,23.049999237060547,22.7549991607666,22.773000717163086
2023-12-12,41238.734375,42048.3046875,40667.5625,41450.22265625,87.02041504133344,1984.199951171875,1994.199951171875,1977.800048828125,1977.800048828125,22.78499984741211,22.78499984741211,22.72800064086914,22.72800064086914
2023-12-13,41468.46484375,43429.78125,40676.8671875,42890.7421875,87.56129043563948,1978.5,2024.800048828125,1975.0,1982.300048828125,22.809999465942383,23.665000915527344,22.524999618530273,22.638999938964844
2023-12-14,42884.26171875,43390.859375,41767.08984375,43023.97265625,84.2546437003829,2024.699951171875,2040.0999755859375,2024.300048828125,2030.199951171875,23.764999389648438,24.204999923706055,23.764999389648438,24.09600067138672
2023-12-15,43028.25,43087.82421875,41692.96875,41929.7578125,84.67113131659389,2032.5999755859375,2043.4000244140625,2018.300048828125,2021.0999755859375,24.0049991607666,24.010000228881836,23.8700008392334,23.8700008392334
